[19:05:42] Messen mit P=1 ...[INFO] Mi 02.07.2025 19:05:42 CEST → Läuft noch: N=1843200000, P=1
[INFO] Do 03.07.2025 02:09:38 CEST → Läuft noch: N=1843200000, P=64
[INFO] Do 03.07.2025 02:09:48 CEST → Läuft noch: N=1843200000, P=64
[INFO] Do 03.07.2025 02:09:58 CEST → Läuft noch: N=1843200000, P=64
[INFO] Do 03.07.2025 02:10:08 CEST → Läuft noch: N=1843200000, P=64
[INFO] Do 03.07.2025 02:10:18 CEST → Läuft noch: N=1843200000, P=64
[INFO] Do 03.07.2025 02:10:28 CEST → Läuft noch: N=1843200000, P=64
[INFO] Do 03.07.2025 02:10:38 CEST → Läuft noch: N=1843200000, P=64
[INFO] Do 03.07.2025 02:10:48 CEST → Läuft noch: N=1843200000, P=64
[INFO] Do 03.07.2025 02:10:58 CEST → Läuft noch: N=1843200000, P=64
[INFO] Do 03.07.2025 02:11:08 CEST → Läuft noch: N=1843200000, P=64
[INFO] Do 03.07.2025 02:11:18 CEST → Läuft noch: N=1843200000, P=64
[INFO] Do 03.07.2025 02:11:28 CEST → Läuft noch: N=1843200000, P=64
[INFO] Do 03.07.2025 02:11:38 CEST → Läuft noch: N=1843200000, P=64
[INFO] Do 03.07.2025 02:11:48 CEST → Läuft noch: N=1843200000, P=64
[INFO] Do 03.07.2025 02:11:58 CEST → Läuft noch: N=1843200000, P=64
[INFO] Do 03.07.2025 02:12:08 CEST → Läuft noch: N=1843200000, P=64
[INFO] Do 03.07.2025 02:12:18 CEST → Läuft noch: N=1843200000, P=64
[INFO] Do 03.07.2025 02:12:28 CEST → Läuft noch: N=1843200000, P=64
[INFO] Do 03.07.2025 02:12:38 CEST → Läuft noch: N=1843200000, P=64
[INFO] Do 03.07.2025 02:12:48 CEST → Läuft noch: N=1843200000, P=64
[INFO] Do 03.07.2025 02:12:58 CEST → Läuft noch: N=1843200000, P=64
[INFO] Do 03.07.2025 02:13:08 CEST → Läuft noch: N=1843200000, P=64
[02:13:10] P=64 done
[02:13:10] Messen mit P=128 ...[INFO] Do 03.07.2025 02:13:18 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:13:28 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:13:38 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:13:48 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:13:58 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:14:08 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:14:18 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:14:28 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:14:38 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:14:48 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:14:58 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:15:08 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:15:18 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:15:28 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:15:38 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:15:49 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:15:59 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:16:09 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:16:19 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:16:29 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:16:39 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:16:49 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:16:59 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:17:09 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:17:19 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:17:29 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:17:39 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:17:49 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:17:59 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:18:09 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:18:19 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:18:29 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:18:39 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:18:49 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:18:59 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:19:09 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:19:19 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:19:29 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:19:39 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:19:49 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:19:59 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:20:09 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:20:19 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:20:29 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:20:39 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:20:49 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:20:59 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:21:09 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:21:19 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:21:29 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:21:39 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:21:49 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:21:59 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:22:09 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:22:19 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:22:29 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:22:39 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:22:49 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:22:59 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:23:09 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:23:19 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:23:29 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:23:39 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:23:49 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:23:59 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:24:09 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:24:19 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:24:29 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:24:39 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:24:49 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:24:59 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:25:09 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:25:19 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:25:29 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:25:39 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:25:49 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:25:59 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:26:09 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:26:19 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:26:29 CEST → Läuft noch: N=1843200000, P=128
[INFO] Do 03.07.2025 02:26:39 CEST → Läuft noch: N=1843200000, P=128
[02:26:44] P=128 done
[02:26:44] Messen mit P=256 ...[INFO] Do 03.07.2025 02:26:49 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:26:59 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:27:09 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:27:19 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:27:29 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:27:39 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:27:49 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:27:59 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:28:09 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:28:19 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:28:29 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:28:39 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:28:49 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:28:59 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:29:09 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:29:19 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:29:29 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:29:39 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:29:49 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:29:59 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:30:09 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:30:19 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:30:29 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:30:39 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:30:49 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:30:59 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:31:09 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:31:19 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:31:29 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:31:39 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:31:49 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:31:59 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:32:09 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:32:19 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:32:29 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:32:39 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:32:49 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:32:59 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:33:09 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:33:19 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:33:29 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:33:39 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:33:49 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:33:59 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:34:09 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:34:19 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:34:29 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:34:39 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:34:49 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:34:59 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:35:09 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:35:19 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:35:29 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:35:39 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:35:49 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:35:59 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:36:09 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:36:19 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:36:29 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:36:39 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:36:49 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:36:59 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:37:09 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:37:19 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:37:29 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:37:39 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:37:49 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:37:59 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:38:09 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:38:19 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:38:29 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:38:39 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:38:49 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:38:59 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:39:09 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:39:19 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:39:29 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:39:39 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:39:49 CEST → Läuft noch: N=1843200000, P=256
[INFO] Do 03.07.2025 02:39:59 CEST → Läuft noch: N=1843200000, P=256
[02:40:02] P=256 done
[02:40:02] Messen mit P=512 ...[INFO] Do 03.07.2025 02:40:09 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:40:20 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:40:30 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:40:40 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:40:50 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:41:00 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:41:10 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:41:20 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:41:30 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:41:40 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:41:50 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:42:00 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:42:10 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:42:20 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:42:30 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:42:40 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:42:50 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:43:00 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:43:10 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:43:20 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:43:30 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:43:40 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:43:50 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:44:00 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:44:10 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:44:20 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:44:30 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:44:40 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:44:50 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:45:00 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:45:10 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:45:20 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:45:30 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:45:40 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:45:50 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:46:00 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:46:10 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:46:20 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:46:30 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:46:40 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:46:50 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:47:00 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:47:10 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:47:20 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:47:30 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:47:40 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:47:50 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:48:00 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:48:10 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:48:20 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:48:30 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:48:40 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:48:50 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:49:00 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:49:10 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:49:20 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:49:30 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:49:40 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:49:50 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:50:00 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:50:10 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:50:20 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:50:30 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:50:40 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:50:50 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:51:00 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:51:10 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:51:20 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:51:30 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:51:40 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:51:50 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:52:00 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:52:10 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:52:20 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:52:30 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:52:40 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:52:50 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:53:00 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:53:10 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:53:20 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:53:30 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:53:40 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:53:50 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:54:00 CEST → Läuft noch: N=1843200000, P=512
[INFO] Do 03.07.2025 02:54:10 CEST → Läuft noch: N=1843200000, P=512
[02:54:17] P=512 done
[02:54:17] Messen mit P=1024 ...[INFO] Do 03.07.2025 02:54:20 CEST → Läuft noch: N=1843200000, P=1024
[INFO] Do 03.07.2025 02:54:30 CEST → Läuft noch: N=1843200000, P=1024
[INFO] Do 03.07.2025 02:54:40 CEST → Läuft noch: N=1843200000, P=1024
[INFO] Do 03.07.2025 02:54:50 CEST → Läuft noch: N=1843200000, P=1024
[INFO] Do 03.07.2025 02:55:00 CEST → Läuft noch: N=1843200000, P=1024
[INFO] Do 03.07.2025 02:55:10 CEST → Läuft noch: N=1843200000, P=1024
[INFO] Do 03.07.2025 02:55:20 CEST → Läuft noch: N=1843200000, P=1024
[INFO] Do 03.07.2025 02:55:30 CEST → Läuft noch: N=1843200000, P=1024
[INFO] Do 03.07.2025 02:55:40 CEST → Läuft noch: N=1843200000, P=1024
[INFO] Do 03.07.2025 02:55:50 CEST → Läuft noch: N=1843200000, P=1024
[INFO] Do 03.07.2025 02:56:00 CEST → Läuft noch: N=1843200000, P=1024
[INFO] Do 03.07.2025 02:56:10 CEST → Läuft noch: N=1843200000, P=1024
[INFO] Do 03.07.2025 02:56:20 CEST → Läuft noch: N=1843200000, P=1024
[INFO] Do 03.07.2025 02:56:30 CEST → Läuft noch: N=1843200000, P=1024
[INFO] Do 03.07.2025 02:56:40 CEST → Läuft noch: N=1843200000, P=1024
[INFO] Do 03.07.2025 02:56:50 CEST → Läuft noch: N=1843200000, P=1024
[INFO] Do 03.07.2025 02:57:00 CEST → Läuft noch: N=1843200000, P=1024
[INFO] Do 03.07.2025 02:57:10 CEST → Läuft noch: N=1843200000, P=1024
[INFO] Do 03.07.2025 02:57:20 CEST → Läuft noch: N=1843200000, P=1024
[INFO] Do 03.07.2025 02:57:30 CEST → Läuft noch: N=1843200000, P=1024
[INFO] Do 03.07.2025 02:57:40 CEST → Läuft noch: N=1843200000, P=1024
[INFO] Do 03.07.2025 02:57:50 CEST → Läuft noch: N=1843200000, P=1024
[INFO] Do 03.07.2025 02:58:00 CEST → Läuft noch: N=1843200000, P=1024
[INFO] Do 03.07.2025 02:58:10 CEST → Läuft noch: N=1843200000, P=1024
[INFO] Do 03.07.2025 02:58:20 CEST → Läuft noch: N=1843200000, P=1024
[INFO] Do 03.07.2025 02:58:30 CEST → Läuft noch: N=1843200000, P=1024
[INFO] Do 03.07.2025 02:58:40 CEST → Läuft noch: N=1843200000, P=1024
[INFO] Do 03.07.2025 02:58:50 CEST → Läuft noch: N=1843200000, P=1024
[INFO] Do 03.07.2025 02:59:01 CEST → Läuft noch: N=1843200000, P=1024
[INFO] Do 03.07.2025 02:59:11 CEST → Läuft noch: N=1843200000, P=1024
[INFO] Do 03.07.2025 02:59:21 CEST → Läuft noch: N=1843200000, P=1024
[INFO] Do 03.07.2025 02:59:31 CEST → Läuft noch: N=1843200000, P=1024
[INFO] Do 03.07.2025 02:59:41 CEST → Läuft noch: N=1843200000, P=1024
[INFO] Do 03.07.2025 02:59:51 CEST → Läuft noch: N=1843200000, P=1024
[INFO] Do 03.07.2025 03:00:01 CEST → Läuft noch: N=1843200000, P=1024
